Campbell Ave & Montrose Ave,casual,-87.69122,41.96155,271
Rhodes Ave & 32nd St,casual,-87.61349,41.8364,270
Kedzie Ave & Leland Ave,casual,-87.70808,41.96668,269
Eastlake Ter & Howard St,casual,-87.66432,42.0192,268
Oakley Ave & Irving Park Rd,casual,-87.68608,41.95431,267
Prairie Ave & Garfield Blvd,casual,-87.61873,41.79485,264
Wentworth Ave & 24th St,casual,-87.63214,41.85007,261
Drake Ave & Addison St,casual,-87.7176,41.94738,260
Knox Ave & Montrose Ave,casual,-87.74538,41.96066,258
Francisco Ave & Foster Ave,casual,-87.70143,41.97566,256
Kedzie Ave & George St,member,-87.70722,41.9339,255
Winchester (Ravenswood) Ave & Balmoral Ave,casual,-87.67756,41.97977,255
Western Ave & 21st St,casual,-87.68562,41.85412,254
N Carpenter St & W Lake St,casual,-87.6531,41.88564,251
Leavitt St & Archer Ave,casual,-87.68065,41.82876,250
Central St & Girard Ave,casual,-87.68614,42.0643,249
N Paulina St & Lincoln Ave,casual,-87.67156,41.9438,249
South Shore Dr & 71st St,member,-87.5657,41.76641,249
Warren Park East,member,-87.68065,42.00455,247
Sawyer Ave & Irving Park Rd,casual,-87.7093,41.95361,243
St. Louis Ave & Balmoral Ave,member,-87.71613,41.98036,241
South Shore Dr & 71st St,casual,-87.5657,41.76641,238
Western Ave & Grace St,member,-87.68802,41.95038,236
Monticello Ave & Irving Park Rd,casual,-87.71907,41.95399,235
California Ave & Lake St,casual,-87.69609,41.88446,233
Calumet Ave & 35th St,casual,-87.61804,41.83138,231
Keystone Ave & Fullerton Ave,member,-87.72788,41.92457,229
Kedzie Ave & Bryn Mawr Ave,member,-87.7089,41.98224,229
Wallace St & 35th St,casual,-87.64128,41.83067,228
Drake Ave & Montrose Ave,casual,-87.7166,41.96115,226
Woodlawn Ave & Lake Park Ave,casual,-87.59701,41.81409,225
Kedzie Ave & 48th Pl,casual,-87.70409,41.80473,225
Buckingham Fountain,member,-87.62054,41.87684,222
Elmwood Ave & Austin St,member,-87.68411,42.02578,222
Kilbourn Ave & Irving Park Rd,member,-87.74055,41.95373,221
Ridge Blvd & Touhy Ave,member,-87.68296,42.01199,218
Budlong Woods Library,member,-87.69642,41.98367,218
California Ave & Winona St,member,-87.69782,41.97474,217
Oakley Ave & Touhy Ave,member,-87.68825,42.01234,217
Central Park Ave & North Ave,casual,-87.71664,41.90966,216
Western Ave & Lunt Ave,casual,-87.69045,42.00861,216
Kedzie Ave & George St,casual,-87.70723,41.9339,215
Albany Ave & Belmont Ave,member,-87.70527,41.93968,211
South Shore Dr & 67th St,casual,-87.56747,41.77364,207
Emerald Ave & 28th St,casual,-87.6454,41.84358,206
Central St Metra,casual,-87.69871,42.06373,205
Sacramento Blvd & Addison St,casual,-87.70298,41.9461,204
Troy St & Grace St,casual,-87.70628,41.95024,201
Central St & Girard Ave,member,-87.68614,42.0643,201
Francisco Ave & Bloomingdale Ave,casual,-87.69941,41.91397,200
Pulaski Rd & Eddy St,casual,-87.73105,41.94628,200
Racine Ave & 13th St,casual,-87.65697,41.86504,199
W Washington Blvd & N Peoria St,casual,-87.64998,41.88321,199
Loomis St & Archer Ave,casual,-87.65745,41.84164,198
Dorchester Ave & 49th St,casual,-87.59247,41.80578,196
Lincoln Ave & Belmont Ave (Temp),casual,-87.67107,41.93949,195
Elston Ave & George St,casual,-87.69084,41.934,194
California Ave & Lake St,member,-87.6963,41.88446,194
Ridge Blvd & Howard St,member,-87.68453,42.01927,193
Kedzie Ave & Foster Ave,casual,-87.70927,41.97567,192
Elston Ave & Henderson St,member,-87.70087,41.94154,191
Western Ave & Grace St,casual,-87.68802,41.95038,189
Cottage Grove Ave & Oakwood Blvd,casual,-87.6071,41.82298,187
Francisco Ave & Montrose Ave,casual,-87.70089,41.96101,186
N Shore Channel Trail & Argyle St,casual,-87.70281,41.9722,186
Dodge Ave & Church St,casual,-87.69842,42.04832,186
Central Park Ave & North Ave,member,-87.71664,41.90966,185
Kildare Ave & Montrose Ave,member,-87.73569,41.96108,185
63rd St Beach,member,-87.57632,41.78091,185
Eggleston Ave & 69th St,member,-87.63587,41.7689,183
California Ave & 23rd Pl,member,-87.69514,41.84912,182
Central Park Ave & Ogden Ave,casual,-87.71511,41.85393,180
Central St Metra,member,-87.69872,42.06369,180
Cottage Grove Ave & Oakwood Blvd,member,-87.6071,41.82298,179
Elmwood Ave & Austin St,casual,-87.68412,42.02579,178
Budlong Woods Library,casual,-87.69642,41.98368,178
Elston Ave & Henderson St,casual,-87.70088,41.94154,176
Cottage Grove Ave & 63rd St,casual,-87.60604,41.78057,175
Manor Ave & Leland Ave,casual,-87.70083,41.96587,174
Valli Produce - Evanston Plaza,casual,-87.69942,42.03972,171
Valli Produce - Evanston Plaza,member,-87.69942,42.03972,169
Keystone Ave & Montrose Ave,member,-87.72898,41.96109,168
Halsted St & 37th St,member,-87.64572,41.82708,167
Cottage Grove Ave & 51st St,casual,-87.60661,41.80303,167
Keystone Ave & Fullerton Ave,casual,-87.72787,41.92458,166
Ashland Ave & 13th St,casual,-87.6665,41.86526,165
MLK Jr Dr & 47th St,member,-87.61629,41.80984,165
MTV Hubbard St,casual,-87.68035,41.88975,162
Clark St & Touhy Ave,casual,-87.67428,42.01257,162
Kedzie Ave & Chicago Ave,member,-87.70614,41.89547,160
Sacramento Blvd & Addison St,member,-87.70298,41.9461,160
Archer (Damen) Ave & 37th St,member,-87.68314,41.82672,158
Francisco Ave & Chicago Ave,casual,-87.69863,41.89574,158
N Clark St & W Elm St,member,-87.63156,41.90278,158
Long & Irving Park,member,-87.76215,41.953,157
Milwaukee Ave & Cuyler Ave,casual,-87.74959,41.95447,157
Lincoln Ave & Peterson Ave,member,-87.70856,41.99026,155
DuSable Museum,member,-87.60785,41.79156,155
Ping Tom Park (East),member,-87.63201,41.85822,154
Clark St & Jarvis Ave,casual,-87.675,42.01596,154
2112 W Peterson Ave,member,-87.6836,41.99117,153
Stony Island Ave & 71st St,member,-87.58647,41.76649,152
Kedzie Ave & Lake St,member,-87.70634,41.88474,152
Prairie Ave & 43rd St,member,-87.61941,41.81667,152
Western Ave & Howard St,casual,-87.69005,42.01892,152
MLK Jr Dr & Pershing Rd,casual,-87.61678,41.82458,149
Kilbourn Ave & Milwaukee Ave,member,-87.73999,41.94707,149
Princeton Ave & Garfield Blvd,member,-87.63312,41.79498,149
Dorchester Ave & 63rd St,casual,-87.5914,41.78041,149
Dodge Ave & Main St,member,-87.69917,42.0347,148
MLK Jr Dr & 47th St,casual,-87.61629,41.80984,146
Maplewood Ave & Peterson Ave,member,-87.69337,41.99023,146
Bernard St & Elston Ave,casual,-87.71397,41.94993,146
Washtenaw Ave & Ogden Ave,member,-87.69347,41.86193,146
Western Ave & 24th St,member,-87.68513,41.84847,145
Warren Park West,casual,-87.68883,42.00179,145
Calumet Ave & 51st St,casual,-87.61807,41.80228,145
Francisco Ave & Bloomingdale Ave,member,-87.69942,41.91397,144
Princeton Ave & 47th St,member,-87.63345,41.80932,144
Rockwell St & Cermak Rd,member,-87.69063,41.8517,143
Oakley Ave & Touhy Ave,casual,-87.68825,42.01233,143
California Ave & 21st St,member,-87.69583,41.8538,142
Western Ave & Gunnison St,casual,-87.68956,41.96966,142
Kildare Ave & Montrose Ave,casual,-87.73569,41.96107,142
Dodge Ave & Mulford St,member,-87.6996,42.02353,142
Shields Ave & 28th Pl,casual,-87.63551,41.84279,141
Wolcott Ave & Fargo Ave,member,-87.67772,42.01694,140
Racine Ave & 35th St,casual,-87.65619,41.83067,140
Normal Ave & Archer Ave,casual,-87.64059,41.84953,139
Campbell Ave & Irving Park Rd,member,-87.69081,41.95362,137
Jeffery Blvd & 71st St,member,-87.57643,41.76662,136
Princeton Ave & 47th St,casual,-87.63346,41.80932,136
Ogden Ave & Roosevelt Rd,casual,-87.6846,41.86651,135
Damen Ave & Coulter St,member,-87.67564,41.84919,133
N Damen Ave & W Chicago Ave,casual,-87.67805,41.89585,133
Ping Tom Park (East),casual,-87.63201,41.85821,132
Long & Irving Park,casual,-87.76215,41.953,131
Prairie Ave & 43rd St,casual,-87.61941,41.81666,127
Ridge Blvd & Touhy Ave,casual,-87.68293,42.01213,127
Western Ave & Granville Ave,casual,-87.68945,41.99417,127
Kostner Ave & Wrightwood Ave,member,-87.73598,41.92794,127
Cottage Grove Ave & 47th St,casual,-87.60675,41.80985,127
Pulaski Rd & 51st St,casual,-87.72477,41.80044,125
Kedzie Ave & Lake St,casual,-87.70634,41.88474,122
Campbell Ave & Irving Park Rd,casual,-87.6908,41.95363,122
Dodge Ave & Church St,member,-87.69831,42.04831,122
Leavitt St/North Ave,member,-87.68231,41.91009,122
Lincolnwood Dr & Central St,casual,-87.71531,42.06481,122
Whipple/Irving Park,casual,-87.70437,41.9542,121
Millard Ave & 26th St,member,-87.71596,41.84454,121
Michigan Ave & 71st St,member,-87.62174,41.76529,121
California Ave & 23rd Pl,casual,-87.69514,41.84912,119
Hoyne Ave & 47th St,casual,-87.67719,41.80823,118
Cottage Grove Ave & 67th St,member,-87.60565,41.77373,118
State St & 29th St,casual,-87.62695,41.84171,117
Public Rack - Racine Ave & 109th Pl,member,-87.65275,41.69483,117
Central Park Ave & Ogden Ave,member,-87.71512,41.85398,115
Harlem & Irving Park,casual,-87.80715,41.95326,114
Keystone Ave & Montrose Ave,casual,-87.72898,41.96108,113
Jeffery Blvd & 67th St,member,-87.5773,41.77352,113
State St & 95th St,casual,-87.62284,41.72172,113
Western Ave & Berteau Ave,casual,-87.68832,41.95773,112
Public Rack - Hyde Park Blvd & 53rd St,member,-87.58425,41.79958,112
Buckingham - Fountain,casual,-87.62045,41.87659,111
Kilbourn Ave & Irving Park Rd,casual,-87.74054,41.95374,111
Ridge Blvd & Howard St,casual,-87.68455,42.01926,111
Kedzie Ave & Bryn Mawr Ave,casual,-87.70889,41.98225,109
Streeter Dr/Grand Ave,casual,-87.61235,41.89238,109
Pulaski Rd & 51st St,member,-87.72476,41.80044,109
Western Ave & 24th St,casual,-87.68513,41.84847,108
Conservatory Dr & Lake St,casual,-87.71687,41.88547,108
Austin Blvd & Lake St,member,-87.77435,41.88794,107
Lincoln Ave & Balmoral Ave,member,-87.69304,41.97947,107
California Ave & 21st St,casual,-87.69583,41.85379,107
Sayre & Diversey,casual,-87.80105,41.93101,106
Kedzie Ave & Chicago Ave,casual,-87.70614,41.89547,105
Cottage Grove Ave & 43rd St,casual,-87.6066,41.81649,105
Lincoln Ave & Peterson Ave,casual,-87.70856,41.99026,104
South Shore Dr & 74th St,member,-87.55924,41.76221,104
Albany Ave & Belmont Ave,casual,-87.70527,41.93969,103
May St & 69th St,member,-87.65293,41.76894,103
Whipple/Irving Park,member,-87.70436,41.95419,103
Halsted St & 37th St,casual,-87.64572,41.82707,103
Warren Park East,casual,-87.68064,42.00456,102
St. Louis Ave & Balmoral Ave,casual,-87.71613,41.98036,102
Central Park Ave & 24th St,casual,-87.7151,41.8481,99
2112 W Peterson Ave,casual,-87.6836,41.99117,98
State St & 95th St,member,-87.62284,41.72174,97
Calumet Ave & 71st St,member,-87.61693,41.76551,96
Public Rack - Washtenaw Ave & Superior St,member,-87.695,41.89477,96
Pulaski Rd & Eddy St,member,-87.73106,41.94627,95
Kilbourn Ave & Milwaukee Ave,casual,-87.73999,41.94707,94
Dodge Ave & Mulford St,casual,-87.69961,42.02358,93
Cottage Grove Ave & 83rd St,member,-87.60484,41.74344,93
Public Rack - Kostner Ave & Armitage Ave,member,-87.73626,41.9172,93
Sacramento Blvd & Franklin Blvd,member,-87.70263,41.89052,92
Narragansett & Wrightwood,casual,-87.78524,41.9273,92
Lincoln Ave & Balmoral Ave,casual,-87.69303,41.97947,92
McCormick Blvd & Devon Ave,member,-87.71122,41.99713,91
Damen Ave/Coulter St,member,-87.67564,41.84921,88
Yates Blvd & 75th St,casual,-87.56643,41.75875,88
Streeter Dr/Grand Ave,member,-87.61236,41.89239,88
Narragansett & Irving Park,member,-87.78536,41.95263,87
Public Rack - Monticello Ave & Belmont Ave,member,-87.71856,41.93934,86
Public Rack - Langley Ave & 49th St,member,-87.60915,41.80495,85
Lockwood Ave & Wrightwood Ave,member,-87.75836,41.92781,85
Lincolnwood Dr & Central St,member,-87.71532,42.06481,85
Conservatory Dr & Lake St,member,-87.71687,41.88548,84
California Ave & 26th St,member,-87.69494,41.8437,83
State St & 79th St,member,-87.62444,41.75079,82
California Ave & Granville Ave,member,-87.69929,41.99403,82
Dodge Ave & Main St,casual,-87.69916,42.03475,82
Public Rack - Hamlin Ave & Fullerton Ave,member,-87.72134,41.92449,82
State St & 79th St,casual,-87.62444,41.75079,82
Ashland Ave & 50th St,member,-87.66469,41.80301,82
Jeffery Blvd & 67th St,casual,-87.57724,41.77352,82
Jeffery Blvd & 71st St,casual,-87.57643,41.76662,81
South Shore Dr & 74th St,casual,-87.55924,41.76221,80
Western Blvd & 48th Pl,casual,-87.68338,41.80567,80
Stony Island Ave & 63rd St,member,-87.58687,41.7805,79
Lamon Ave & Armitage Ave,member,-87.74947,41.91668,79
Wolcott Ave & Fargo Ave,casual,-87.67772,42.01695,79
Bosworth Ave & Howard St,casual,-87.66954,42.01954,78
Public Rack - Pulaski Rd & Armitage Ave,member,-87.72712,41.91712,78
Stony Island Ave & 75th St,member,-87.58689,41.75867,78
Central Ave & Chicago Ave,member,-87.7649,41.89496,76
Kilpatrick Ave & Parker Ave,member,-87.74409,41.93077,76
Austin Blvd & Lake St,casual,-87.77438,41.88793,76
Kedzie Ave & 110th St,casual,-87.70096,41.69239,76
Monticello Ave & Lawrence Ave,casual,-87.71953,41.96819,76
Commercial Ave & 83rd St,member,-87.5512,41.74462,75
Burnham Greenway & 112th St,casual,-87.53045,41.69177,75
Eberhart Ave & 61st St,casual,-87.6145,41.7841,75
Shields Ave & 43rd St,member,-87.63471,41.8162,74
Public Rack - Kostner Ave & Armitage Ave,casual,-87.73624,41.91718,74
Public Rack - Kostner Ave & Diversey Ave,member,-87.73727,41.93172,73
Washtenaw Ave & Polk St,casual,-87.69379,41.87114,72
Wood St & 35th St,casual,-87.67033,41.83012,72
Public Rack - Lawndale Ave & Diversey Ave,member,-87.71927,41.93188,72
Public Rack - Woodlawn Ave & 63rd St N,member,-87.59613,41.78066,72
Wentworth Ave & 63rd St,member,-87.62977,41.78008,72
Kenosha Ave & Wellington Ave,member,-87.73379,41.93447,71
Western Blvd & 48th Pl,member,-87.68338,41.80567,71
Kedzie Ave & 21st St,member,-87.70506,41.85354,70
Calumet Park,casual,-87.53084,41.71371,69
Wells St & Randolph St,member,-87.63392,41.88427,68
Archer (Damen) Ave & 37th St,casual,-87.68314,41.82672,68
Union Ave & Root St,casual,-87.64328,41.81912,67
Kedzie Ave & 21st St,casual,-87.70506,41.85355,67
Monticello Ave & Lawrence Ave,member,-87.71954,41.96819,67
Cicero Ave & Grace St,member,-87.74695,41.94974,67
Cottage Grove Ave & 67th St,casual,-87.60565,41.77373,67
Stony Island Ave & 63rd St,casual,-87.58687,41.78051,67
Public Rack - Washtenaw Ave & Devon Ave,member,-87.69728,41.99772,67
Halsted St & 96th St,member,-87.64292,41.71972,67
DuSable Museum,casual,-87.60786,41.79155,67
McCormick Blvd & Devon Ave,casual,-87.71122,41.99713,67
St Louis Ave & 59th St,member,-87.71057,41.78587,66
Kedzie Ave & 57th St,member,-87.70314,41.78983,66
MLK Jr Dr & 63rd St,casual,-87.61596,41.78009,66
Public Rack - Champlain Ave & 65th St,member,-87.6094,41.77575,66
Virginia Ave & Catalpa Ave,casual,-87.705,41.98124,66
Kilbourn & Roscoe,casual,-87.73955,41.94274,65
Sacramento Blvd & Franklin Blvd,casual,-87.70263,41.89052,65
Damen Ave & Pershing Rd,casual,-87.67661,41.82319,65
Public Rack - Woodlawn Ave & 63rd St N,casual,-87.59614,41.78065,65
Perry Ave & 69th St,casual,-87.62822,41.76928,64
Stony Island Ave & 67th St,member,-87.58534,41.77346,64
Public Rack - California Ave & Cortez St,member,-87.69678,41.90026,64
Public Rack - Kedzie Ave & Argyle St,member,-87.70871,41.97206,64
Ashland Ave & Pershing Rd,member,-87.66558,41.82346,64
N Clark St & W Elm St,casual,-87.63157,41.90276,64
Kedzie Ave & 48th Pl,member,-87.70409,41.80474,64
Indiana Ave & 40th St,casual,-87.62151,41.82168,63
Baltimore Ave & 87th St,member,-87.5485,41.73734,63
Stony Island Ave & 67th St,casual,-87.58518,41.77359,62
MLK Jr Dr & 63rd St,member,-87.61597,41.78009,62
Greenwood Ave & 97th St,casual,-87.59703,41.71871,62
Rainbow Beach,casual,-87.54938,41.75787,61
Marshfield Ave & 44th St,casual,-87.66662,41.81401,61
Public Rack - Spaulding Ave & Evergreen Ave,member,-87.70939,41.90547,61
MLK Jr Dr & 56th St,casual,-87.61586,41.79345,61
Elizabeth St & 59th St,member,-87.6547,41.78987,61
Perry Ave & 69th St,member,-87.62821,41.76929,61
Halsted St & 63rd St,member,-87.64465,41.77939,61
Kedzie Ave & 57th St,casual,-87.70314,41.78983,60
Public Rack - Milwaukee Ave & Haussen Ct,casual,-87.72164,41.93779,60
Public Rack - Midway Orange Line,casual,-87.73799,41.78584,60
Indiana Ave & 40th St,member,-87.62152,41.82167,60
Big Marsh Park,casual,-87.57382,41.68588,60
Union Ave & Root St,member,-87.64291,41.81973,60
Burnham Greenway & 112th St,member,-87.53044,41.69177,59
Wentworth Ave & 63rd St,casual,-87.62978,41.78008,59
Public Rack - Milwaukee Ave & Haussen Ct,member,-87.72164,41.93777,59
Damen Ave & Coulter St,casual,-87.67564,41.84919,59
California Ave & Winona St,casual,-87.69781,41.97473,59
Public Rack - Nagle Ave & Belmont Ave,member,-87.78754,41.93837,59
Kenosha & Wellington,member,-87.73378,41.93445,59
Hoyne Ave & 47th St,member,-87.67718,41.80823,58
Walden Pkwy & 100th St,casual,-87.66773,41.71221,58
Narragansett & Wrightwood,member,-87.78524,41.9273,58
Chicago State University,casual,-87.60834,41.71896,58
Public Rack - Western Ave & Devon Ave,member,-87.68976,41.99742,57
Halsted St & 47th Pl,member,-87.64562,41.80814,57
Lawndale Ave & 30th St,casual,-87.71683,41.83892,57
Commercial Ave & 130th St,casual,-87.55075,41.65913,57
Public Rack - Hyde Park Blvd & 55th St,member,-87.58409,41.79516,57
Vincennes Ave & 104th St,member,-87.65693,41.70493,56
Public Rack - Monticello Ave & Belmont Ave,casual,-87.71858,41.93935,56
Rockwell St & Cermak Rd,casual,-87.69063,41.85169,56
Fairfield Ave & Roosevelt Rd,casual,-87.69402,41.86764,56
Public Rack - Hollywood Park,member,-87.71178,41.98926,56
Stony Island Ave & 64th St,member,-87.58666,41.77888,56
State St & Pershing Rd,member,-87.62658,41.82304,55
Public Rack - Throop St & 58th St,member,-87.6563,41.78864,55
Meade Ave & Diversey Ave,casual,-87.77846,41.93085,55
Public Rack - Washington Park Ct & 51st St,casual,-87.61519,41.80217,54
Lawler Ave & 50th St,casual,-87.74895,41.80218,53
California & 16th St,casual,-87.69543,41.85926,53
Public Rack - Lowell Ave & Elston Ave,casual,-87.73689,41.96604,53
Washtenaw Ave & Ogden Ave,casual,-87.69348,41.86192,53
Western Ave & 111th St,casual,-87.6813,41.69121,53
Millard Ave & 26th St,casual,-87.71597,41.84454,52
Rainbow Beach,member,-87.54938,41.75787,52
Fairfield Ave & Roosevelt Rd,member,-87.69452,41.86663,51
Narragansett Ave & School St,member,-87.78642,41.94014,51
Wabash Ave & 87th St,member,-87.62264,41.73658,50
Public Rack - Rockwell & Division,member,-87.69232,41.90299,50
Vernon Ave & 75th St,member,-87.61414,41.75836,50
Virginia Ave & Catalpa Ave,member,-87.70499,41.98123,50
Public Rack - Cumberland & Catherine,member,-87.83655,41.97718,49
Austin Blvd & Chicago Ave,casual,-87.77465,41.89487,49
Prospect Sq & 91st St,casual,-87.66757,41.72811,49
Public Rack - Washtenaw Ave & Superior St,casual,-87.695,41.89478,49
Kilpatrick Ave & Parker Ave,casual,-87.74408,41.93077,49
Houston Ave & 92nd St,member,-87.54958,41.72821,49
Kilbourn & Belden,casual,-87.73901,41.92231,48
Kedzie Ave & Roosevelt Rd,member,-87.70649,41.86651,48
Morgan St & Pershing Rd,casual,-87.65091,41.82362,47
Halsted St & 63rd St,casual,-87.6447,41.77938,47
St Louis Ave & Norman Bobbins Ave,casual,-87.71122,41.7944,47
Cicero Ave & Grace St,casual,-87.74695,41.94975,47
Fairfield Ave & 44th St,casual,-87.6932,41.81358,47
Stony Island Ave & 64th St,casual,-87.58665,41.77888,47
Komensky Ave & 31st St,member,-87.72563,41.83671,46
Lawndale Ave & 111th St,casual,-87.71287,41.69131,46
Public Rack - Harold Washington Park,casual,-87.58467,41.801,46
Princeton Ave & Garfield Blvd,casual,-87.63312,41.79498,46
Halsted St & 69th St,member,-87.6446,41.76905,46
Public Rack - Olmstead Ave & Oliphant Ave,member,-87.8171,42.00233,46
Albany Ave & 26th St,member,-87.7017,41.84451,46
Dauphin Ave & 103rd St,casual,-87.60767,41.70727,45
Public Rack - Milwaukee Ave & Kennedy Expy,member,-87.76389,41.97128,45
Public Rack - Pulaski Rd & Armitage Ave,casual,-87.72712,41.91713,45
Stony Island Ave & 71st St,casual,-87.58647,41.7665,45
Kedzie Ave & 52nd St,casual,-87.70348,41.79907,45
Western Ave & Ardmore Ave,casual,-87.68967,41.98663,45
Maplewood Ave & Peterson Ave,casual,-87.69337,41.99024,44
Public Rack - Harold Washington Park,member,-87.58465,41.80099,44
Washtenaw Ave & Peterson Ave,member,-87.69705,41.99072,44
Halsted St & 47th Pl,casual,-87.64562,41.80814,44
Kedzie Ave & 24th St,casual,-87.70545,41.8482,44
California Ave & Marquette Rd,casual,-87.69334,41.77159,44
Washtenaw Ave & Peterson Ave,casual,-87.69704,41.99073,43
Lavergne & Fullerton,casual,-87.75118,41.924,43
Public Rack - Haft Ave & Milwaukee Ave,member,-87.7864,41.99559,43
Stony Island Ave & 90th St,member,-87.58575,41.7314,43
Racine Ave & Garfield Blvd,member,-87.65512,41.79422,43
Narragansett & Irving Park,casual,-87.78537,41.95262,43
Austin Blvd & Madison St,member,-87.77446,41.88028,43
Public Rack - Christiana Ave & Belmont Ave,member,-87.712,41.93919,42
Stony Island Ave & 75th St,casual,-87.58689,41.75867,42
Western Ave & Lake St,casual,-87.68602,41.88459,42
Central Park & Augusta Blvd,casual,-87.71644,41.89886,42
Kilpatrick Ave & Grand Ave,member,-87.74359,41.91269,42
Komensky Ave & 55th St,casual,-87.72433,41.7934,42
Ashland Ave & McDowell Ave,member,-87.66454,41.80887,41
Pulaski Rd & 21st St,casual,-87.72453,41.85345,41
Kildare Ave & 47th St,member,-87.73084,41.80763,41
Ashland Ave & 50th St,casual,-87.6647,41.80302,41
Kostner Ave & Wrightwood Ave,casual,-87.73599,41.92795,41
Long Ave & Belden Ave,member,-87.76095,41.92277,41
Public Rack - Milwaukee Ave & Higgins Ave,casual,-87.7613,41.96859,41
Public Rack - Milwaukee Ave & School St,member,-87.72606,41.94054,40
Stewart Ave & 63rd St,casual,-87.63477,41.77984,40
Morgan St & Pershing Rd,member,-87.65092,41.82362,39
Public Rack - Cicero Ave & Wrightwood Ave,member,-87.74673,41.92796,39
Public Rack - Milwaukee Ave & Higgins Ave,member,-87.7613,41.96859,39
Richmond St & Lincoln Ave,casual,-87.70306,41.98834,39
Public Rack - Hamlin Ave & Fullerton Ave,casual,-87.72134,41.92449,39
State St & 54th St,casual,-87.62592,41.79662,39
California Ave & 36th St,casual,-87.69451,41.82823,38
Sacramento Ave & 25th St,casual,-87.70015,41.84658,38
Pulaski Rd & 60th St,casual,-87.72255,41.78418,38
Halsted St & 73rd St,casual,-87.64415,41.76161,38
Phillips Ave & 79th St,casual,-87.56522,41.75182,38
Greenwood Ave & 79th St,casual,-87.59668,41.7513,38
Laramie Ave & Madison St,casual,-87.75538,41.88022,38
Kedzie Ave & Roosevelt Rd,casual,-87.7065,41.86651,38
California & 16th St,member,-87.69543,41.85927,37
Steelworkers Park,casual,-87.53081,41.738,37
Woodlawn Ave & 75th St,casual,-87.59575,41.75918,37
Lockwood Ave & Wrightwood Ave,casual,-87.75838,41.9278,37
MLK Jr Dr & 56th St,member,-87.61585,41.79345,37
Roscoe & Harlem,casual,-87.8072,41.9416,37
Western Ave & 104th St,casual,-87.68117,41.7046,37
Rockwell St & Archer Ave,casual,-87.68968,41.82333,36
Damen Ave & Pershing Rd,member,-87.6766,41.8232,36
Pulaski & Ann Lurie Pl,member,-87.72482,41.81643,36
Hamlin Ave & Grand Ave,casual,-87.72156,41.904,36
Harlem Ave & Grace St,casual,-87.80685,41.94894,36
Public Rack - California Ave & Devon Ave - NE,member,-87.69972,41.99823,36
Public Rack - Hyde Park Blvd & 53rd St,casual,-87.58428,41.79962,35
Public Rack - Forest Glen & Peterson,member,-87.74291,41.98987,35
Narragansett Ave & School St,casual,-87.78642,41.94013,35
Lamon Ave & Belmont Ave,casual,-87.74926,41.93898,35
Pulaski Rd & Lake St,member,-87.72657,41.88539,35
Public Rack - Hyde Park Blvd & 55th St,casual,-87.58412,41.7952,35
Yates Blvd & 75th St,member,-87.56643,41.75873,35
Long Ave & Belden Ave,casual,-87.76097,41.92276,35
Public Rack - Milwaukee Ave & Diversey Ave,member,-87.71121,41.93139,35
Komensky Ave & 31st St,casual,-87.72564,41.83672,35
Constance Ave & 95th St,casual,-87.57897,41.72224,34
Kostner Ave & 63rd St,casual,-87.73246,41.77876,34
Public Rack - Spaulding Ave & North Ave,member,-87.70951,41.91003,34
Meade Ave & Diversey Ave,member,-87.77846,41.93084,34
State St & Pershing Rd,casual,-87.62657,41.82302,34
State St & 54th St,member,-87.62592,41.79663,34
Maplewood Ave & 59th St,casual,-87.68748,41.78632,34
Leavitt St/North Ave,casual,-87.68231,41.91009,34
Exchange Ave & 79th St,member,-87.55262,41.7518,34
Francisco Ave & 47th St,casual,-87.69672,41.80848,34
St Louis Ave & 59th St,casual,-87.71056,41.78588,34
Prospect Sq & 91st St,member,-87.66758,41.72808,34
Cicero Ave & Lake St,casual,-87.7453,41.88685,34
Public Rack - Wilbur Wright College South,member,-87.78743,41.95834,33
Exchange Ave & 79th St,casual,-87.55272,41.75176,33
Public Rack - Western Blvd & 49th St,casual,-87.68391,41.80492,33
Pulaski Rd & Lake St,casual,-87.72656,41.88539,33
Sacramento Blvd & Fulton Ave,casual,-87.70169,41.88653,33
Public Rack - Cumberland & Catherine,casual,-87.83661,41.97726,33
Latrobe Ave & Chicago Ave,member,-87.75689,41.89474,33
Marshfield Ave & 44th St,member,-87.66662,41.81401,33
Francisco Ave & Hollywood Ave,casual,-87.70156,41.98444,33
Public Rack - S. New England/ W. 65th,casual,-87.79349,41.77391,33
Albany Ave & 26th St,casual,-87.70173,41.8445,33
Kedzie Ave & 45th St,member,-87.704,41.81143,33
Western Ave & Ardmore Ave,member,-87.68968,41.98664,33
Lamon Ave & Belmont Ave,member,-87.74929,41.93898,33
Phillips Ave & 79th St,member,-87.56523,41.75182,32
Richmond St & Lincoln Ave,member,-87.70305,41.98833,32
Ellis Ave & 83rd St,casual,-87.59907,41.74412,32
Eberhart Ave & 61st St,member,-87.61451,41.7841,32
Western Ave & Lake St,member,-87.68604,41.88457,32
Evans Ave & 75th St,member,-87.60642,41.75849,32
Public Rack - Campbell Ave & Pratt Blvd,member,-87.69256,42.00509,32
Public Rack - Hamlin Ave & Montrose Ave,member,-87.7224,41.96107,32
Central Ave & Parker Ave,casual,-87.76611,41.93017,32
Kostner Ave & Adams St,member,-87.73594,41.87792,31
Jeffery Blvd & 76th St,casual,-87.57585,41.75712,31
Wabash Ave & 87th St,casual,-87.62265,41.73658,31
Campbell Ave & 51st St,casual,-87.68677,41.80094,31
